detector,alpha_vulnerable,alpha_safe,baseline,method,outcome,projects,nonzero_projects,median_paired_difference,hodges_lehmann_paired_shift,bootstrap_median_ci_lower,bootstrap_median_ci_upper,wins,ties,losses,exact_sign_p,wilcoxon_exact_p,holm_adjusted_wilcoxon_p
hashing,0.05,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,17,0.0,-0.0016869478353814995,-0.010956316410861821,0.00425170068027211,9,7,8,1.0,0.4873809814453125,0.974761962890625
hashing,0.05,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.1857522242563463,-0.18928529223832133,-0.2297888675623801,-0.1600970873786408,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.18575222425634627,0.1892852922383213,0.1600970873786408,0.2297888675623801,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,23,-1.1992966881660743,-1.2996399884057468,-1.9860323257440358,-0.5138810198300283,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06637506007761665,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,17,0.0,-0.0016869478353814995,-0.010956316410861821,0.00425170068027211,9,7,8,1.0,0.4873809814453125,0.974761962890625
hashing,0.05,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.1857522242563463,-0.18928529223832133,-0.2297888675623801,-0.1600970873786408,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.18575222425634627,0.1892852922383213,0.1600970873786408,0.2297888675623801,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,23,-1.2905546001136412,-1.4880920172016059,-2.013698630136986,-0.688385269121813,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06747660655006557,-0.10068493150684928,-0.02433628318584066,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,13,-0.0052130971551261306,-0.014760458984973733,-0.01780497756017948,0.0,13,11,0,0.000244140625,0.000244140625,0.001220703125
hashing,0.05,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.5361779291730351,-0.5257929967751318,-0.5729126213592233,-0.4893795203654358,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.5361779291730351,0.5257929967751318,0.48937952036543586,0.5729126213592233,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,23,-1.1993403786507235,-1.4230969667577935,-2.001517721540197,-0.6502022083882399,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06835700117703472,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,15,0.0,-0.0061171595010017284,-0.011234396671289858,0.0,11,9,4,0.11846923828124999,0.02557373046875,0.07672119140625
hashing,0.05,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.299940833553509,-0.35586998886457316,-0.4893795203654358,-0.2064616988014591,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.299940833553509,0.3558699888645732,0.20646169880145904,0.48937952036543586,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,prom_derived_union,max_relative_violation,24,23,-1.3051164968973188,-1.5182156107100744,-2.013698630136986,-0.7616563146997929,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,23,-0.06292998189549909,-0.0693663670945385,-0.10068493150684928,-0.02433628318584066,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,prom_derived_union,safe_violation,24,13,-0.0052130971551261306,-0.018437856325166008,-0.024242424242424197,0.0,13,11,0,0.000244140625,0.000244140625,0.001220703125
hashing,0.05,0.2,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.5527072662211538,-0.5431030903973879,-0.574020156774916,-0.5076837416481068,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,prom_derived_union,review_load,24,24,0.552707266221154,0.543103090397388,0.5076837416481069,0.574020156774916,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,24,-1.005343545185064,-1.0558561151830186,-1.7218934911242603,-0.3229461756373937,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,13,0.0,-0.0006241331484049999,-0.0012482662968099998,0.0,9,11,4,0.266845703125,0.09423828125,0.204345703125
hashing,0.1,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.1719130980610964,-0.16174747443185447,-0.2189795918367346,-0.0894174757281554,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.17191309806109645,0.16174747443185444,0.08941747572815528,0.21897959183673465,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,24,-1.005343545185064,-1.0558561151830186,-1.7218934911242603,-0.3229461756373937,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,13,0.0,-0.0006241331484049999,-0.0012482662968099998,0.0,9,11,4,0.266845703125,0.09423828125,0.204345703125
hashing,0.1,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.1719130980610964,-0.16174747443185447,-0.2189795918367346,-0.0894174757281554,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.17191309806109645,0.16174747443185444,0.08941747572815528,0.21897959183673465,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,24,-1.0779781090518399,-1.1091943737903847,-1.7218934911242603,-0.37156359340209943,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,13,0.0,-0.0006241331484049999,-0.0018831168831168602,0.0,9,11,4,0.266845703125,0.068115234375,0.204345703125
hashing,0.1,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.17331190904118152,-0.17414027561560297,-0.24322981366459634,-0.0894174757281554,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.17331190904118154,0.17414027561560297,0.08941747572815528,0.24322981366459628,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,24,-1.2636032900980703,-1.386116938629645,-1.7794117647058822,-0.6497695852534562,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,23,-0.11087592835299256,-0.1226184216499642,-0.1779411764705882,-0.0349282296650717,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,12,0.0,-0.0006241331484049999,-0.0018831168831168602,0.0,9,12,3,0.14599609375,0.04248046875,0.169921875
hashing,0.1,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.30932688960674143,-0.3292032505978169,-0.4586572438162544,-0.18363874345549736,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.3093268896067415,0.32920325059781697,0.18363874345549747,0.4586572438162545,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,prom_derived_union,max_relative_violation,24,24,-1.5919097887674596,-1.5656599515329572,-1.906334152909495,-1.0325805425546417,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,23,-0.11301878549584968,-0.13564062265259014,-0.19063341529094946,-0.040259740259740204,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.05,unweighted_mondrian,prom_derived_union,safe_violation,24,10,0.0,-0.0019511440940012102,-0.0037662337662337205,0.0,10,14,0,0.001953125,0.001953125,0.009765625
hashing,0.1,0.05,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.5076892804253781,-0.5132131678249297,-0.5883538633818588,-0.47631578947368414,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.05,unweighted_mondrian,prom_derived_union,review_load,24,24,0.5076892804253781,0.5132131678249297,0.47631578947368414,0.5883538633818589,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,24,-0.9198622731272276,-1.032924341511739,-1.7218934911242603,-0.3229461756373937,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,15,0.0,-0.0005120974176600798,-0.0024687933425797427,0.0,9,9,6,0.6072387695312499,0.27685546875,0.5537109375
hashing,0.1,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.1495992044257993,-0.16197446185438236,-0.2246938775510205,-0.11184466019417483,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.14959920442579938,0.16197446185438236,0.11184466019417477,0.2246938775510205,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,24,-0.9198622731272276,-1.032924341511739,-1.7218934911242603,-0.3229461756373937,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,15,0.0,-0.0005120974176600798,-0.0024687933425797427,0.0,9,9,6,0.6072387695312499,0.27685546875,0.5537109375
hashing,0.1,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.1495992044257993,-0.16197446185438236,-0.2246938775510205,-0.11184466019417483,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.14959920442579938,0.16197446185438236,0.11184466019417477,0.2246938775510205,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,24,-1.0358095847034465,-1.1154514849316288,-1.7218934911242603,-0.3286681510428501,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,15,0.0,-0.0024144672531769195,-0.004828934506353839,0.0,10,9,5,0.30175781249999994,0.0946044921875,0.2838134765625
hashing,0.1,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.1581127591014009,-0.17527403041577214,-0.23875142748382183,-0.11184466019417483,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.15811275910140093,0.17527403041577214,0.11184466019417477,0.23875142748382194,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,24,-1.1854794102500523,-1.3938920428431452,-1.8526277505000905,-0.9503236245954689,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,23,-0.11087592835299256,-0.1226184216499642,-0.1779411764705882,-0.0349282296650717,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,13,0.0,-0.0030932703659976102,-0.00679374389051806,0.0,10,11,3,0.09228515625,0.03271484375,0.130859375
hashing,0.1,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.3063606215867618,-0.3603514133233599,-0.5229126213592233,-0.1875,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.30636062158676175,0.36035141332335985,0.1875,0.5229126213592232,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,prom_derived_union,max_relative_violation,24,24,-1.2901252147827489,-1.5244928982066506,-1.906334152909495,-1.0627120898318085,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,23,-0.11301878549584968,-0.13564062265259014,-0.1910631310484575,-0.040259740259740204,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.1,unweighted_mondrian,prom_derived_union,safe_violation,24,11,0.0,-0.007170596393897351,-0.01358748778103612,0.0,11,13,0,0.0009765625,0.0009765625,0.0048828125
hashing,0.1,0.1,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.5758584145671227,-0.5784577861264921,-0.626113437381043,-0.5328621908127209,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.1,unweighted_mondrian,prom_derived_union,review_load,24,24,0.5758584145671227,0.5784577861264921,0.5328621908127209,0.6261134373810431,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,24,-0.8161118816458621,-1.0300745689515987,-1.7218934911242603,-0.3174311926605505,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03084073820915923,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,17,0.0,-0.0016869478353814995,-0.010956316410861821,0.00234033050468958,9,7,8,1.0,0.4873809814453125,0.974761962890625
hashing,0.1,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.15873735071498513,-0.1582571589182363,-0.1985788035226238,-0.10212604403948378,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.15873735071498504,0.15825715891823627,0.10212604403948367,0.19857880352262378,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,24,-0.8161118816458621,-1.0300745689515987,-1.7218934911242603,-0.3174311926605505,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03174311926605502,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,17,0.0,-0.0016869478353814995,-0.010956316410861821,0.00425170068027211,9,7,8,1.0,0.4873809814453125,0.974761962890625
hashing,0.1,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.15873735071498513,-0.1582571589182363,-0.1985788035226238,-0.10212604403948378,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.15873735071498504,0.15825715891823627,0.10212604403948367,0.19857880352262378,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,24,-1.0319732261836774,-1.0933070671593113,-1.7218934911242603,-0.3272666300835314,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,23,-0.08528571428571426,-0.10261210356873864,-0.1729064039408867,-0.03084073820915923,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,16,0.0,-0.005617198335644929,-0.011234396671289858,0.0,10,8,6,0.454498291015625,0.21142578125,0.63427734375
hashing,0.1,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.17880882827743316,-0.1788251698864849,-0.2293877551020409,-0.10212604403948378,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.17880882827743308,0.17882516988648484,0.10212604403948367,0.2293877551020408,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,24,-1.0866010654039657,-1.3542319233489688,-1.7794117647058822,-0.7883229813664595,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,23,-0.11087592835299256,-0.1226184216499642,-0.1779411764705882,-0.0349282296650717,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,15,0.0,-0.0061171595010017284,-0.012642951251646878,0.0,11,9,4,0.11846923828124999,0.02557373046875,0.102294921875
hashing,0.1,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.277024271630661,-0.41791661095830324,-0.6838979824895318,-0.1875,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.277024271630661,0.41791661095830324,0.1875,0.6838979824895318,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,prom_derived_union,max_relative_violation,24,24,-1.2423861589376228,-1.4520030824134817,-1.879310344827586,-0.8981937487477458,24,0,0,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,23,-0.11301878549584968,-0.13564062265259014,-0.19063341529094946,-0.040259740259740204,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.1,0.2,unweighted_mondrian,prom_derived_union,safe_violation,24,13,-0.0052130971551261306,-0.018437856325166008,-0.024242424242424197,0.0,13,11,0,0.000244140625,0.000244140625,0.001220703125
hashing,0.1,0.2,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.6969124382087816,-0.6969780863714932,-0.7266514806378133,-0.6838979824895318,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.1,0.2,unweighted_mondrian,prom_derived_union,review_load,24,24,0.6969124382087817,0.6969780863714933,0.6838979824895318,0.7266514806378133,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
